,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
63,63,"Malla Reddy Pharmacy College, Hyderabad",Hyderabad,Telangana,M.Pharm Industrial Pharmacy,2 years,Full time,,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharmacy,M.Pharm Industrial Pharmacy is a two year full time course
64,64,"Malla Reddy Pharmacy College, Hyderabad",Hyderabad,Telangana,M.Pharm Pharmaceutical Analysis,2 years,Full time,,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharmacy,M.Pharm Pharmaceutical Analysis is a two year full time course
65,65,"Malla Reddy Pharmacy College, Hyderabad",Hyderabad,Telangana,M.Pharma Pharmaceutics,2 years,Full time,10.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharmacy,M.Pharma Pharmaceutics is a two year full time course
66,66,"Government Pharmacy Institute, Ranchi",Ranchi,Jharkhand,D. Pharma,2 years,Full time,60.0,Diploma,,(AICTE) All India Council of Technical Education,"The minimum qualification is Intermediate/10+2 or its equivalent with Physics, Chemistry, and Biology/Maths",Diploma in Pharmacy is two years full-time Diploma Course approved by PCI and AICTE.
67,67,"Kamala Nehru Polytechnic Pharmacy, Aurangabad",Aurangabad,Maharashtra,Diploma in Pharmacy,3 years,Full time,120.0,Diploma,0.22 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 or equivalent with PCM from a recognized board.,"It is 2-year duration full-time diploma course offered by Maharashtra State Board of Technical Education, Mumbai and approved by All India Council for Technical Education."
68,68,"Adesh Polytechnic College, Sri Muktsar Sahib",Marh Mallu,Punjab,Diploma in Pharmacy,2 years,Full time,60.0,Diploma,0.56 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream.,"Diploma in Pharmacy is full time two year course, recognized by AICTE and PCI"
69,69,"National Institute of Health Education and Research, Patna",Patna,Bihar,Abridge in BMLT,1 year,Full time,,UG,0.5 lakhs,,The candidate should have passed in 10+2 with relevant subject.,"Abridge in Bachelor in Medical Laboratory Technology is full-time one year course and affiliated to Aryabhatta Knowledge University, Patna."
70,70,"National Institute of Health Education and Research, Patna",Patna,Bihar,BMLT,3.5 years,Full time,,UG,0.95 lakhs,,The candidate should have passed in 10+2 with relevant subject.,"Bachelor in Medical Laboratory Technology is full-time three and half year and affiliated to Aryabhatta Knowledge University, Patna."
71,71,"National Institute of Health Education and Research, Patna",Patna,Bihar,Diploma in ECG Technology,2 years,Full time,,Diploma,0.5 lakhs,,The candidate should have passed in 10+2 with relevant subject.,"Diploma in ECG Technology is full time two year course and affiliated to Aryabhatta Knowledge University, Patna."
72,72,"National Institute of Health Education and Research, Patna",Patna,Bihar,Diploma in Medical Lab Technology,2 years,Full time,,Diploma,0.5 lakhs,,The candidate should have passed in 10+2 with relevant subject.,"Diploma in Medical Lab Technology is full time two year course and affiliated to Aryabhatta Knowledge University, Patna."
73,73,"National Institute of Health Education and Research, Patna",Patna,Bihar,Diploma in Pharmacy,2 years,Full time,,Diploma,0.75 lakhs,,The candidate should have passed in 10+2 with relevant subject.,"Diploma in Pharmacy is full time two year course and affiliated to Aryabhatta Knowledge University, Patna."
74,74,"Shri Ramdevi Ramdayal Tripathi Mahila Polytechnic, Kanpur",Kanpur,Uttar Pradesh,Diploma in Pharmacy,2 years,Full time,40.0,Diploma,0.35 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time two year course affiliated to Uttar Pradesh Board of Technical Education, Lucknow and approved by All India Council for Technical Education."
75,75,"Motherhood University, Roorkee",Roorkee,Uttarakhand,B.Pharma,4 years,Full time,,UG,,UGC,"Passed 10+2/Intermediate in PCM or PCB and Candidate should complete Age of 17 Years on or before 31st December, 2017. 45% for General/OBC category and 40% for SC/ST category.","B.Pharma is a four year full time course offered by Motherhood University, Roorkee."
76,76,"Motherhood University, Roorkee",Roorkee,Uttarakhand,B.Pharma Lateral Entry,3 years,Full time,,UG,,UGC,Passed D. Pharm. course from an institution/University approved by the Pharmacy Council of India under section 12 of the Pharmacy Act.,"B.Pharma is a three year full time course offered by Motherhood University, Roorkee."
77,77,"Motherhood University, Roorkee",Roorkee,Uttarakhand,BMLT,3 years,Full time,,UG,,UGC,Passed Intermediate (10+2) or equivalent examination with PCM or PCB or equivalent examination. 45% for General/OBC category and 40% for SC/ST category.,"This is a full time three year course offered by Motherhood University, Roorkee."
78,78,"Motherhood University, Roorkee",Roorkee,Uttarakhand,DMLT,2 years,Full time,,Diploma,,UGC,Passed Intermediate (10+2) or equivalent examination with PCM or PCB or equivalent examination. 45% for General/OBC category and 40% for SC/ST category.,"This is a full time two year course offered by Motherhood University, Roorkee."
79,79,"Motherhood University, Roorkee",Roorkee,Uttarakhand,Diploma in Pharmacy,3 years,Full time,,Diploma,,UGC,"Passed 10+2/Intermediate in PCM or PCB and Candidate should complete Age of 17 Years on or before 31st December, 2017. 45% for General/OBC category and 40% for SC/ST category.","Diploma in Pharmacy is a three year full time course offered by Motherhood University, Roorkee."
80,80,"Rungta College of Pharmaceutical Sciences and Research, Bhilai",Bhilai,Chhattisgarh,B.Pharma,4 years,Full time,96.0,UG,2.67 lakhs,(AICTE) All India Council of Technical Education,Entrance Exam - CGPPHTEligibility - Entrance ExamFor General - 10 % - Pass in 10+2 with 44.5 % in PCM  age upto 30 YearsFor Reserve - 5 % -  Pass in 10+2 with 39.5 % in PCM age upto - 33 Years inculiding Female,"Bachelor of Pharmacy is full-time four-year (8 Semesters) course affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai and approved by AICTE and PCI."
81,81,"Rungta College of Pharmaceutical Sciences and Research, Bhilai",Bhilai,Chhattisgarh,D.Pharma,2 years,Full time,60.0,Diploma,1.04 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed PPHT / 10 + 2 ( Bio / Maths).For General - Pass in 10+2 with 44.5 % in PCMFor Reserve - Pass in 10+2 with 39.5 % in PCMNo Age limit.,"Diploma in Pharmacy is full time two-year (4 Semesters) course affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai and approved by PCI and AICTE."
82,82,"Rungta College of Pharmaceutical Sciences and Research, Bhilai",Bhilai,Chhattisgarh,M.Pharma Industrial Pharmacy,2 years,Full time,15.0,PG,1.61 lakhs,(AICTE) All India Council of Technical Education,The candidate should have +VE score in GPATEligibility - Entrance ExamFor General - Pass in Graduation in 49.5% and age upto of 40 YearsFor Reserve - Pass in Graduation in 44.5% age upto 43 Years including Female.,"Master of Pharmacy in Industrial Pharmacy is full-time two-year (4 Semesters) course affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai and approved by AICTE and PCI."
83,83,"Rungta College of Pharmaceutical Sciences and Research, Bhilai",Bhilai,Chhattisgarh,M.Pharma Pharmaceutical Technology,2 years,Full time,15.0,PG,1.61 lakhs,(AICTE) All India Council of Technical Education,The candidate should have +VE score in GPATEligibility - Entrance ExamFor General - Pass in Graduation in 49.5% and age upto of 40 YearsFor Reserve - Pass in Graduation in 44.5% age upto 43 Years including Female.,"Master of Pharmacy in Pharmaceutical Technology is full-time two-year (4 Semesters) course affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai and approved by AICTE and PCI."
84,84,"Rungta College of Pharmaceutical Sciences and Research, Bhilai",Bhilai,Chhattisgarh,M.Pharma Pharmaceutics,2 years,Full time,15.0,PG,1.61 lakhs,(AICTE) All India Council of Technical Education,The candidate should have +VE score in GPATEligibility - Entrance ExamFor General - Pass in Graduation in 49.5% and age upto of 40 YearsFor Reserve - Pass in Graduation in 44.5% age upto 43 Years including Female.,"Master of Pharmacy in Pharmaceutics is full-time two-year (4 Semesters) course affiliated to Chhattisgarh Swami Vivekanand Technical University, Bhilai and approved by AICTE and PCI."
85,85,"JNTUA Oil Technological and Pharmaceutical Research Institute, Ananthapuramu",Anantapur,Andhra Pradesh,B.Pharmacy,4 years,Full time,60.0,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream,"B.Pharmacy is a four year full time course approved by PCI/ AICTE and offer by Jawaharlal Nehru Technological University, Anantpur"
86,86,"JNTUA Oil Technological and Pharmaceutical Research Institute, Ananthapuramu",Anantapur,Andhra Pradesh,M.Pharma Pharmaceutical Analysis,2 years,Full time,25.0,PG,,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharmacy,"M.Pharma Pharmaceutical Analysis is a two year full time course approved by PCI/ AICTE and offer by Jawaharlal Nehru Technological University, Anantpur"
87,87,"JNTUA Oil Technological and Pharmaceutical Research Institute, Ananthapuramu",Anantapur,Andhra Pradesh,M.Pharma Pharmaceutics,2 years,Full time,25.0,PG,,(PCI) Pharmacy Council of India,The candidate should have passed in B.Pharmacy,"M.Pharma Pharmaceutics is a two year full time course approved by PCI/ AICTE and offer by Jawaharlal Nehru Technological University, Anantpur"
88,88,"BCDA College of Pharmacy and Technology Campus 2, Madhyamgram",Kolkata,West Bengal,Diploma in Pharmacy,2 years,Full time,60.0,Diploma,1 lakh,(AICTE) All India Council of Technical Education,"Candidates applying for admission should pass 10+2 level examination with English, Physics, Chemistry & Biology/Mathematics as the subjects.","Diploma in Pharmacy is two-year duration full-time course affiliated to State Board of Technical Education and Training, Hyderabad and All India Council for Technical Education (AICTE), New Delhi, Pharmacy Council of India (PCI)."
89,89,"Susruta School of Medical and Paramedical Sciences, Silchar",Silchar,Assam,B.Pharma,4 years,Full time,40.0,UG,,UGC,The candidate should have passed in 10+2 science stream,"B.Pharma is a four year full time course offered by Assam University, Silchar"
90,90,"Quantum University, Roorkee",Mandawar,Uttarakhand,D.Pharma,2 years,Full time,,Diploma,1.5 lakhs,,The candidate should have passed in 10+2 or equivalent having Physics + Chemistry as compulsory subjects along with one of the mathematics /Biotechnology / Biology AND have obtained at least 50% marks in total.,"Diploma in Pharmacy is two years (4 Semesters) program offered by Quantum University, Roorkee"
91,91,"Vilasrao Deshmukh Foundation Group of Institutions- School of Engineering and Technology, Latur",Harangul Bk.,Maharashtra,B.Pharma,4 years,Full time,60.0,UG,2.52 lakhs,(AICTE) All India Council of Technical Education,"Candidates who have passed/passing Diploma in Pharmacy and seeking admission to First Year of Pharmacy:
a. Diploma holders who have passed the Diploma course in Pharmacy with minimum of 50% marks and medium of instruction as English from AICTE approved Polytechnics.
Note: To resolve a tie i.e. more than one candidate securing equal aggregate marks in Final year of the Diploma exam, following order of preference shall be adopted: marks in Mathematics at SSC, Grand Total at SSC.",Bachelor of Pharmacy is four-year duration full-time course and approved by All India Council for Technical Education (AICTE).
92,92,"Shri Ram Group of Institutions Integrated Campus, Jabalpur",GCF Jabalpur,Madhya Pradesh,B.Pharma,4 years,Full time,60.0,UG,1.5 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with Science stream in any recognized board.,"Bachelor of Pharmacy is a full-time four-year course affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal and approved by AICTE."
93,93,"Shri Ram Group of Institutions Integrated Campus, Jabalpur",GCF Jabalpur,Madhya Pradesh,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,0.75 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in the B.Pharma.,"Master of Pharmacy in Pharmaceutics is a full-time two-year course affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal and approved by AICTE."
94,94,"Seemanta Institute of Pharmaceutical Sciences, Jharpokharia",Ghiajodi,Odisha,B.Pharma,4 years,Full time,60.0,UG,2.35 lakhs,(AICTE) All India Council of Technical Education,"Pass in 10+2 examination of CHSE, Orissa or equivalent with Physics, Chemistry and one from Mathematics / Biotechnology / Computer Science / Biology. Central
counseling.
For Lateral Entry : Passed or appearing in Diploma in Pharmacy with atleast 50% marks in aggregate from OSBP examination. Students outside Odisha are eligible for Lateral Entry.","Bachelor of Pharmacy is four-year duration full-time course offered by Biju Patnaik University of Technology, Rourkela and approved by Pharmacy Council of India (PCI), All India Council for Technical Education (AICTE), New Delhi."
95,95,"Seemanta Institute of Pharmaceutical Sciences, Jharpokharia",Ghiajodi,Odisha,Diploma in Pharmacy,2 years,Full time,60.0,Diploma,0.42 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed 10+2 Science from a recognized board / council.,"Diploma in Pharmacy is two-year duration full-time course affiliated to Orissa State Board of Pharmacy and approved by Pharmacy Council of India (PCI), New Delhi."
96,96,"Seemanta Institute of Pharmaceutical Sciences, Jharpokharia",Ghiajodi,Odisha,M.Pharma Pharmaceutics,2 years,Full time,18.0,PG,1.55 lakhs,(AICTE) All India Council of Technical Education,Candidate should have B.Pharma degree with minimum 50% marks in average for General Category (45% for SC/ST) from Pharmacy Council of India (PCI) recognized institute.,"Master of Pharmacy in Pharmaceutics is two-year duration full-time course affiliated to Biju Patnaik University of Technology, Rourkela and approved by Pharmacy Council of India (PCI), All India Council for Technical Education (AICTE), New Delhi."
97,97,"College of Pharmaceutical Science, Puri",Bhuan,Odisha,B. Pharma,4 years,Full time,60.0,UG,2.2 lakhs,(AICTE) All India Council of Technical Education,"A Minimum of 45% marks at the CHSE (10+2 Science) level or any other equivalent examination with Physics, Chemistry and Biology or Mathematics as compulsory subjects. For backward class candidates, the minimum requirement is 40% marks.Diploma Holders who have passed the Diploma course in Pharmacy approved by PCI or its equivalent with min 45 % (for SC/ST 40%) marks can directly take admission to the Second year.",Bachelor of Pharmacy with the duration of 4 years in full time
98,98,"College of Pharmaceutical Science, Puri",Bhuan,Odisha,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,1.46 lakhs,(AICTE) All India Council of Technical Education,Students who have passed B. Pharm with minimum 45% marks from approved college only are eligible for admission to M. Pharm.,Master of Pharmacy in Pharmaceutics with the duration of 2 years in full time.
99,99,"Acharya Narendra Deo College of Pharmacy, Gonda",Babhnan,Uttar Pradesh,B. Pharma,4 years,Full time,60.0,UG,1.3 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2.,"B. Pharma is a full-time four-year course approved by AICTE and affiliated to Uttar Pradesh Technical University, Lucknow."
100,100,"Lloyd Institute of Management and Technology, Greater Noida",Greater Noida,Uttar Pradesh,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have qualified the 10+2 examination in Science stream of any recognized Board of Higher Education with minimum 45% marks (general/ OBC) or 40% marks,The B. Pharm. program at Lloyd Institute of Management & Technology was initiated in 2004 with the objective of developing experts in medicines. The program is conducted with the highest professional standards and is supported by highly qualified faculty and skilled non-teaching staff.
101,101,"Lloyd Institute of Management and Technology, Greater Noida",Greater Noida,Uttar Pradesh,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,The candidate must have passed Bachelor in Pharmacy (B. Pharm.) from any recognized institute with minimum 60% marks.,M. Pharma Pharmaceutics is full time two year post graduate course.
102,102,"Lloyd Institute of Management and Technology, Greater Noida",Greater Noida,Uttar Pradesh,M. Pharma Quality Assurance,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,The candidate must have passed Bachelor in Pharmacy (B. Pharm.) from any recognized institute with minimum 60% marks.,M. Pharma Quality Assurance is full time two year post graduate course.
103,103,"Institute of Pharmacy, Harish Chandra Post Graduate College, Varanasi",Varanasi,Uttar Pradesh,B. Pharma,4 years,Full time,60.0,UG,,(PCI) Pharmacy Council of India,10+2 from any Recognized Board with relevant subjects.,Four years full time course divided into eight semesters.
104,104,"United Institute of Pharmacy, Allahabad",Newada Samogar,Uttar Pradesh,B. Pharma,4 years,Full time,120.0,UG,3.33 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,This is a 4 year full time course.
105,105,"United Institute of Pharmacy, Allahabad",Newada Samogar,Uttar Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,1.66 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Pharma,This is a 2 year full time course.
106,106,"Shaheed Capt DK Khola Technical Campus, Rewari",Zainabad,Haryana,Diploma in Pharmacy,2 years,Full time,60.0,Diploma,0.8 lakhs,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time two year course affiliated to Haryana State Board of Technical Education, Panchkula and approved by PCI."
107,107,"Holy Mary Institute of Technology and Science, College of Pharmacy, Keesara",Bogaram,Telangana,B. Pharma,4 years,Full time,100.0,UG,2 lakhs,(PCI) Pharmacy Council of India,45 % for General and 40% for Reserved Category in group or aggregate in 10+2 for admission into B. Pharmacy.,This is a four year full time programme.
108,108,"Holy Mary Institute of Technology and Science, College of Pharmacy, Keesara",Bogaram,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,50 % and above marks in B. Pharmacy for admission into M. Pharmacy.,This is a two year full time programme.
109,109,"Holy Mary Institute of Technology and Science, College of Pharmacy, Keesara",Bogaram,Telangana,M. Pharma Pharmaceutical Management and Regulatory Affairs,2 years,Full time,18.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,50 % and above marks in B. Pharmacy for admission into M. Pharmacy.,This is a two year full time programme.
110,110,"Holy Mary Institute of Technology and Science, College of Pharmacy, Keesara",Bogaram,Telangana,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,2.2 lakhs,(PCI) Pharmacy Council of India,50 % and above marks in B. Pharmacy for admission into M. Pharmacy.,This is a two year full time programme.
111,111,"Sri Krupa Institute of Pharmaceutical Science, Siddipet",Velikatta,Telangana,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,This is a 4 year full time course.
112,112,"Sri Krupa Institute of Pharmaceutical Science, Siddipet",Velikatta,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
113,113,"Sri Krupa Institute of Pharmaceutical Science, Siddipet",Velikatta,Telangana,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,B.Pharma,This is a 2 year full time course.
114,114,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,B. Pharma,4 years,Full time,120.0,UG,3.66 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 with minimum 50% marks in Science stream.,Bachelor of Pharmacy is full time four year under graduate course.
115,115,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,M. Pharma Industrial Pharmacy,2 years,Full time,24.0,PG,4.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed B Pharmacy from any recognized university.,M. Pharma Industrial Pharmacy is full time two year post graduate course.
116,116,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,M. Pharma Pharma Analysis and Quality Assurance,2 years,Full time,36.0,PG,4.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed B Pharmacy from any recognized university.,M. Pharma Pharma Analysis and Quality Assurance is full time two year post graduate course.
117,117,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance II Shift,2 years,Full time,36.0,PG,4.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed B Pharmacy from any recognized university.,M. Pharma Pharmaceutical Analysis and Quality Assurance II Shift is full time two year post graduate course.
118,118,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,M. Pharma Pharmaceutics,2 years,Full time,36.0,PG,4.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed B Pharmacy from any recognized university.,M. Pharma Pharmaceutics is full time two year post graduate course.
119,119,"Malla Reddy College of Pharmacy, Dulapally",Secunderabad,Telangana,M. Pharma Pharmaceutics II Shift,2 years,Full time,18.0,PG,4.19 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed B Pharmacy from any recognized university.,M. Pharma Pharmaceutics II Shift is full time two year post graduate course.
120,120,"Omega College of Pharmacy, Ghatkesar",Edulabad,Telangana,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,A Candidate for admission to the four-year graduate course in B.Pharmacy must have passed the qualifying examination (10+2) or equivalent.,Bachelor of Pharmacy is full time four year course
121,121,"Omega College of Pharmacy, Ghatkesar",Edulabad,Telangana,M. Pharma Pharmaceutical Analysis,2 years,Full time,18.0,PG,,(AICTE) All India Council of Technical Education,A Candidate for admission to the two-year post graduate course in M.Pharmacy must have passed the qualifying examination B.Pharmacy or equivalent.,M. Pharma Pharmaceutical Analysis is full time two year post graduate course.
122,122,"Omega College of Pharmacy, Ghatkesar",Edulabad,Telangana,M. Pharma Pharmaceutics,2 years,Full time,54.0,PG,,(AICTE) All India Council of Technical Education,A Candidate for admission to the two-year post graduate course in M.Pharmacy must have passed the qualifying examination B.Pharmacy or equivalent.,M. Pharma Pharmaceutics is full time two year post graduate course.
123,123,"Sana College of Pharmacy, Kodad",Kodad,Telangana,B. Pharma,4 years,Full time,100.0,UG,1.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma.,"Bachelor of Pharmacy is four years full time Course offered by Jawaharlal Nehru Technological University, Hyderabad,Approved by AICTE and PCI"
124,124,"Sana College of Pharmacy, Kodad",Kodad,Telangana,M. Pharma Industrial Pharmacy,2 years,Full time,18.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma.,"Master of Pharmacy in Industrial Pharmacy is two years full time Course offered by Jawaharlal Nehru Technological University, Hyderabad
,Approved by AICTE and PCI"
125,125,"Sana College of Pharmacy, Kodad",Kodad,Telangana,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,18.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma.,"Master of Pharmacy in Pharmaceutical Analysis and Quality Assurance is two years full time Course offered by Jawaharlal Nehru Technological University, Hyderabad,Approved by AICTE and PCI"
126,126,"Sana College of Pharmacy, Kodad",Kodad,Telangana,M. Pharma Pharmaceutics,2 years,Full time,18.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma.,"Master of Pharmacy inPharmaceutics is two years full time Course offered by Jawaharlal Nehru Technological University, Hyderabad,Approved by AICTE and PCI"
127,127,"Saastra College of Pharmaceutical Education and Research, Kakupalli",Varigonda,Andhra Pradesh,B. Pharma,4 years,Full time,100.0,UG,1.53 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 with science stream from any recognized college/ board,"Bachelor of Pharmacy is a four-year full-time course offered by Jawaharlal Nehru Technological University, Anantapur. And approved by AICTE and MCI India."
128,128,"Saastra College of Pharmaceutical Education and Research, Kakupalli",Varigonda,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Control,2 years,Full time,36.0,PG,2.27 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma degree from any recognized college/ university.,"Master of Pharmacy in Pharmaceutical Analysis and Quality Control is two years full-time post-graduate course, offered by Jawaharlal Nehru Technological University, Anantapur. And approved by AICTE and PCI India."
129,129,"Saastra College of Pharmaceutical Education and Research, Kakupalli",Varigonda,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,36.0,PG,2.27 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed B. Pharma degree from any recognized college/ university.,"Master of Pharmacy in Pharmaceutics is two years full-time post-graduate course, offered by Jawaharlal Nehru Technological University, Anantapur. And approved by AICTE and PCI India."
130,130,"Saastra College of Pharmaceutical Education and Research, Kakupalli",Varigonda,Andhra Pradesh,B. Pharma Lateral Entry,3 years,Full time,15.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed D. Pharma degree,"Bachelor of Pharmacy Lateral Entry is a Three-year full-time course offered by Jawaharlal Nehru Technological University, Anantapur. And approved by AICTE and MCI India."
131,131,"Sri Lakshmi Venkateswara Institute of Pharmaceutical Sciences, Proddatur",Malepadu,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 . The selection is based on entrance exam,This is a 4-year full-time course.
132,132,"Sri Lakshmi Venkateswara Institute of Pharmaceutical Sciences, Proddatur",Malepadu,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,The candidate should have graduate degree in B. Pharma,This is a 2-year full-time course.
133,133,"Sri Lakshmi Venkateswara Institute of Pharmaceutical Sciences, Proddatur",Malepadu,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,,(AICTE) All India Council of Technical Education,The candidate should have graduate degree in B. Pharma,This is a 2-year full-time course.
134,134,"Sri Padmavathi School of Pharmacy, Tirupathi",Tirupati,Andhra Pradesh,B. Pharma,4 years,Distance,100.0,UG,1.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream.,This is a 4 year full time course.
135,135,"Sri Padmavathi School of Pharmacy, Tirupathi",Tirupati,Andhra Pradesh,M. Pharma Pharmaceutical Analysis,2 years,Full time,24.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed B. Pharma Degree from recognized university,M. Pharma Pharmaceutical Analysis is full-time two-year course
136,136,"Sri Padmavathi School of Pharmacy, Tirupathi",Tirupati,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,36.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed B. Pharma Degree from recognized university,M. Pharma Pharmaceutics is full-time two-year course
137,137,"Sri Padmavathi School of Pharmacy, Tirupathi",Tirupati,Andhra Pradesh,B. Pharma Lateral Entry,3 years,Full time,10.0,UG,1.05 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream.,Bachelor of Pharmacy Lateral Entry is full-time three-year course
138,138,"Vignan Institute of Pharmaceutical Technology, Gajuwaka",Visakhapatnam,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,1.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B.Pharmacy is 4 year full time program.
139,139,"Vignan Institute of Pharmaceutical Technology, Gajuwaka",Visakhapatnam,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharmacy,M.Pharma. Pharmaceutical Analysis and Quality Assurance is 2 year full time program.
140,140,"Vignan Institute of Pharmaceutical Technology, Gajuwaka",Visakhapatnam,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,B.Pharmacy,M.Pharma. Pharmaceutics is 2 year full time program.
141,141,"Vignan Pharmacy College, Vadlamudi",Vadlamudi,Andhra Pradesh,B. Pharma,4 years,Full time,120.0,UG,1.62 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,B. Pharma is 4 year full time program.
142,142,"Vignan Pharmacy College, Vadlamudi",Vadlamudi,Andhra Pradesh,M. Pharma Pharmaceutical Analysis and Quality Assurance,2 years,Full time,24.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Pharma,M. Pharma. Pharmaceutical Analysis And Quality Assurance is 2 year full time program.
143,143,"Vignan Pharmacy College, Vadlamudi",Vadlamudi,Andhra Pradesh,M. Pharma Pharmaceutics,2 years,Full time,24.0,PG,2.2 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Pharma,M. Pharma. Pharmaceutics is 2 year full time program.
